wikidata_id;lang_code;label;aliases
Q774567;eo;Kromacio el Aquileia;
Q774567;es;Cromacio de Aquilea;
Q774567;fur;San Chromatius;
Q774567;hu;Aquileai Chromatius;
Q774567;lmo;Cromazzi d'Aquileja;
Q774567;mwl;Cromácio;
Q774567;nl;Chromatius van Aquileia;
Q774567;pl;Chromacjusz z Akwilei;
Q774567;pt;Cromácio;
Q774567;pt-br;Cromácio;
Q774567;ru;Хроматий Аквилейский;
Q774567;sl;Chromatius van Aquileia;
Q774567;sq;Chromatius;
Q774567;sr;Хроматије Аквилејски;
Q774567;sw;Kromasi wa Aquileia;
Q774567;uk;Хроматій Аквілейський;
Q776768;bg;Арелий Фуск;
Q776768;de;Arellius Fuscus;
Q776768;en;Arellius Fuscus;
Q776768;es;Arelio Fusco;
Q776768;fr;Arellius Fuscus;
Q776768;he;ארליוס פוסקוס;
Q776768;hu;Arellius Fuscus;
Q776768;it;Arellio Fusco;
Q776768;ja;アレッリウス・フスクス;
Q776768;la;Arellius Fuscus;
Q776768;nl;Arellius Fuscus;
Q776768;sh;Arelije Fusk;
Q776768;tr;Arellius Fuscus;
Q891741;sv;Andromachos;
Q891741;ru;Андромах;
Q891741;el;Ανδρόμαχος;
Q891741;en-ca;Andromachus;
Q891741;en-gb;Andromachus;
Q891741;grc;Ἀνδρόμαχος;
Q891741;ca;Andròmac el vell;
Q891741;de;Andromachos der Ältere;
Q891741;fa;آندروماخوس مهتر;
Q891741;fi;Andromakhos vanhempi;
Q891741;pl;Andromachos z Krety;
Q891741;sq;Andromachus the Elder;
Q921025;bg;Гай Папирий Карбон;
Q921025;de;Gaius Papirius Carbo;
Q921025;en;Gaius Papirius Carbo;
Q921025;ru;Гай Папирий Карбон;
Q921025;sv;Gaius Papirius Carbo;
Q921025;it;Gaio Papirio Carbone;
Q921025;la;Gaius Papirius Carbo;
Q115475011;en;Pseudo-Hesychius of Miletus;
Q115475011;de;Pseudo-Hesychios von Milet;
Q112775438;nl;Maurus van Huy;Maurus van Andenne|Mort
Q112775438;de;Maurus von Huy;
Q112775438;fr;Saint Mort;
Q112775438;en;Saint Mort;
Q112775438;la;Maurus;
Q112503567;mul;Ammonas of Egypt;
Q112503567;pt-br;Ammonas of Egypt;
Q112503567;pt;Ammonas of Egypt;
Q112503567;fr;Ammonas of Egypt;
Q112503567;es;Ammonas of Egypt;
Q112503567;en;Ammonas of Egypt;
Q112503567;de;Ammonas of Egypt;
Q112192731;la;Polybius;Gaius Julius Polybius|Tiberius Claudius Polybius
Q112192731;it;Polibio;Gaio Giulio Polibio|Tiberio Claudio Polibio
Q112192731;fr;Polybios;Caius Julius Polybios|Tiberius Claudius Polybios
Q112192731;es;Polibio;Cayo Julio Polibio|Gayo Julio Polibio|Tiberio Claudio Polibio
Q112192731;en;Polybius;Gaius Julius Polybius|Tiberius Claudius Polybius
Q112192731;de;Polybios;Gaius Julius Polybios|Tiberius Claudius Polybios
Q112168833;sv;Historicus Antisthenes;
Q112168833;pt-br;Historicus Antisthenes;
Q112168833;pt;Historicus Antisthenes;
Q112168833;nl;Historicus Antisthenes;
Q112168833;it;Historicus Antisthenes;
Q112168833;gl;Historicus Antisthenes;
Q112168833;fr;Antisthénès;
Q112168833;es;Historicus Antisthenes;
Q112168833;en;Historicus Antisthenes;
Q112168833;de;Antisthenes;
Q112166886;sv;Lycus Neapolitanus;
Q112166886;pt-br;Lycus Neapolitanus;
Q112166886;pt;Lycus Neapolitanus;
Q112166886;nl;Lycus Neapolitanus;
Q112166886;la;Lycus Neapolitanus;Lycus Empiricus
Q112166886;it;Lico di Napoli;
Q112166886;gl;Lycus Neapolitanus;
Q112166886;fr;Lycos de Naples;Lycos de Néapolis
Q112166886;en;Lycus of Naples;
Q112166886;de;Lykos von Neapel;Lykos von Neapolis
Q112163711;ru;Диокл Афинский;
Q112163711;az;Afinalı Diokl;
Q112163711;sv;Dioclides Atheniensis;
Q112163711;sq;Diocleides of Athens;
Q112163711;pt-br;Dioclides Atheniensis;
Q112163711;pt;Dioclides Atheniensis;
Q112163711;nl;Dioclides Atheniensis;
Q112163711;la;Dioclides Atheniensis;
Q112163711;it;Dioclide di Atene;
Q112163711;gl;Dioclides Atheniensis;
Q112163711;ga;Diocleides na hAithne;
Q112163711;fr;Diocleidès d'Athènes;
Q112163711;fi;Diokleides ateenalainen;
Q112163711;en;Diocleides of Athens;Dioclides of Athens
Q112163711;de;Diokleides von Athen;
Q110906101;pt-br;Gabin de Rome;
Q110906101;pt;Gabin de Rome;
Q110906101;nl;Gabinus van Rome;
Q110906101;fr;Gabin de Rome;
Q110906101;es;Gabin de Rome;
Q110906101;en;Gabin de Rome;
Q110906101;de;Gabin de Rome;
Q110906101;ca;Gabí de Roma;
Q108850146;nl;Aemilianus Maurus;
Q108850146;en;Aemilianus Maurus;Aemilian the Moor|Aimilianos Mauros
Q108850146;el;Αιμιλιανός ο Μαυρούσιος;
Q106323126;sq;Pythermus of Ephesus;
Q106323126;nl;Pythermus of Ephesus;
Q106323126;la;Pythermus Ephesius;
Q106323126;it;Pitermo di Efeso;
Q106323126;fr;Pythermos d'Éphèse;
Q106323126;en;Pythermus of Ephesus;
Q106323126;de;Pythermos von Ephesos;
Q106317414;la;Anonymi de Differentiis;
Q106317414;it;Anonymi de Differentiis;
Q106317414;fr;anonymi de Differentiis;
Q106317414;en;Anonymi de Differentiis;
Q105743009;sq;Hereas of Megara;
Q105743009;nl;Hereas of Megara;
Q105743009;la;Hereas Megarensis;Heragoras Historicus|Heragoras Megarensis|Heragoras Megareus|Hereas Historicus|Hereas Megareus
Q105743009;it;Erea di Megara;Eragora di Megara
Q105743009;fr;Héréas de Mégare;Héragoras de Mégare
Q105743009;en;Hereas of Megara;Heragoras of Megara
Q105743009;el;Ἡρέας ο Μεγαρεύς;
Q105743009;de;Hereas von Megara;Heragoras Historiker|Heragoras von Megara|Hereas Historiker
Q105690937;sq;Xenophilus;
Q105690937;nl;Xenophilus;
Q105690937;la;Xenophilus Historicus;Xenophilus
Q105690937;it;Senofilo;Xenofilo
Q105690937;fr;Xénophilos;Xénophile
Q105690937;en;Xenophilus;
Q105690937;de;Xenophilos;
Q104713327;sv;Naucellius;
Q104713327;pt-br;Naucellius;
Q104713327;pt;Naucellius;
Q104713327;nl;Naucellius;
Q104713327;it;Giulio Naucellio;Giunio Naucellio|Naucellius
Q104713327;gl;Naucellius;
Q104713327;fr;Naucellius;
Q104713327;es;Naucellius;
Q104713327;en;Naucellius;
Q104713327;de;Naucellius;
Q103045299;nl;Phocas Diaconus;
Q103045299;la;Phocas Diaconus;Phocas Epigrammaticus
Q103045299;it;Foca Diacono;
Q103045299;grc;Φωκᾶς Διάκονος;
Q103045299;fr;Phocas le Diacre;
Q103045299;es;Focas;
Q103045299;en;Phocas Diaconus;Phocas|Phocas Epigrammaticus
Q103045299;el;Φωκᾶς;
Q103045299;de;Phokas Diaconus;
Q103045299;ca;Focas;Foca
Q100331355;ru;Адриан Антиохийский;
Q100331355;nl;Adrianus;
Q100331355;la;Hadrianus Antiochenus;Adrianus Antiochenus|Adrianus Exegeta|Adrianus Monachus|Hadrianus Exegeta
Q100331355;it;Adriano di Antiochia;Adriano Esegeta
Q100331355;grc;ανδρικό;
Q100331355;fr;Adrien d'Antioche;Hadrien d'Antioche
Q100331355;en;Adrian of Antioch;Adrian|Adrian the Monk|Adrianus|Hadrian|Hadrian the Exegete|Hadrian the Monk|Hadrianus Antiochenus|ἁδριavoû
Q100331355;de;Adrian von Antiochia;Hadrian von Antiochia
Q98743036;sq;Nicomachus Historicus;
Q98743036;nl;Nicomachus Historicus;
Q98743036;la;Nicomachus Historicus;
Q98743036;en;Nicomachus Historicus;
Q98743036;de;Nikomachos Historiker;
Q98743036;it;Nicomaco;
Q98743036;fr;Nicomachos;Nicomaque
Q98740859;nb;Nikarkhos I;
Q98740859;pt-br;Nicarco;
Q98740859;pt;Nicarco;
Q98740859;mwl;Nicarco;
Q98740859;la;Nicarchus Epigrammaticus;Nicarchus Meleagrius
Q98740859;grc;Νίκαρχος;Νίκαρχος Μελεάγρειος
Q98740859;fi;Nikarkhos;
Q98740859;el;Νίκαρχος;
Q98740859;ca;Nicarc;
Q98740859;sq;Nicarchus;
Q98740859;nl;Nicarchus;
Q98740859;it;Nicarco;Nicarco di Meleagro
Q98740859;fr;Nicarque;Nicarchos|Nicarque méléagrien
Q98740859;es;Nicarco;
Q98740859;en;Nicarchus;Nicarchus Epigrammaticus|Nicarchus I|Nicarchus Meleagrian
Q98740859;de;Nikarchos;
Q77193321;sq;Aristonous Corinthius;
Q77193321;nl;Aristonous of Corinth;
Q77193321;la;Aristonous Corinthius;Aristonous Lyricus
Q77193321;it;Aristonoo di Corinto;
Q77193321;grc;Aριστόνους;
Q77193321;fr;Aristonoos de Corinthe;Aristonous de Corinthe
Q77193321;en;Aristonous of Corinth;
Q77193321;de;Aristonoos von Korinth;
Q75521912;gl;Andrón de Éfeso;
Q75521912;nl;Andron van Efese;
Q75521912;la;Andron Ephesius;Andron Historicus
Q75521912;it;Androne di Efeso;
Q75521912;fr;Andron d'Éphèse;
Q75521912;fa;آندرون از افسس;
Q75521912;eo;Androno de Efezo;
Q75521912;en;Andron of Ephesus;
Q75521912;de;Andron von Ephesos;
Q75521912;cs;Andrón z Efezu;
Q75521912;ca;Andró d'Efes;
Q67503464;sq;Numitorius;
Q67503464;nl;Numitorius;
Q67503464;la;Numitorius;Numitorius Poeta
Q67503464;it;Numitorio;
Q67503464;fr;Numitorius;
Q67503464;en;Numitorius;
Q67503464;de;Numitorius;
Q66133401;tr;Tagasteli Licentius;Licentius|Licentius Tagastensis
Q66133401;sq;Licentius of Tagaste;
Q66133401;nl;Licentius van Tagaste;
Q66133401;la;Licentius Tagastensis;Licentius|Licentius Poeta
Q66133401;it;Licenzio di Tagaste;Licenzio
Q66133401;fr;Licentius de Tagaste;Licentius de Thagaste
Q66133401;es;Licencio de Tagaste;
Q66133401;en;Licentius of Tagaste;Licentius
Q66133401;de;Licentius von Tagaste;Licentius
Q28914707;vec;Victòria;
Q28914707;sl;Viktorija;
Q28914707;ast;Victoria;
Q28914707;fr;Victoria;
Q28914707;es;Victoria;Santa Victoria|Victoria (Santa Victoria)
Q28914707;ca;Victoria;
Q28914707;it;Victoria;
Q28914707;ml;വിക്ടോറിയ;
Q28914707;en;Victoria;Saint Victoria|Victoria (Santa Victoria)
Q28914707;nl;Victoria;
Q28692695;sq;Filone di Bisanzio;
Q28692695;nl;Pseudo-Philon Byzantius;
Q28692695;la;Philo Byzantius;Philo Paradoxographus|Pseudo-Philon Byzantius
Q28692695;ja;ビザンチウムのフィロン;
Q28692695;it;Filone di Bisanzio;Pseudo-Filone di Bisanzio
Q28692695;fr;Philon de Byzance;
Q28692695;en;Philo of Byzantium;Pseudo-Philon of Byzantium
Q28692695;el;Ψευδο-Φίλων ο Βυζάντιος;
Q28692695;de;Philon von Byzanz;
Q28692695;ca;Pseudo-Filó de Bizanci;Filó de Bizanci
Q28692695;ast;Filone di Bisanzio;Pseudo-Philon Byzantius
Q20102028;sq;Teosebia;
Q16190966;de;Dieuchidas von Megara;Dieuchidas Historiker
Q16190966;ca;Diuquídes de Mègara;Diuquídes
Q16190966;en;Dieuchidas of Megara;Dieuchidas|Dieuchid.
Q12876121;la;Democritus;Democritus Epigrammaticus
Q12876121;fr;Démocrite;Démocritos
Q12876121;el;Δημόκριτος επιγραμματοποιός;Δημόκριτος
Q12873079;tr;Kizikoslu Athenaeus;Cyzicuslu Athenaeus|Kizikoslu Athenaos
Q12873079;fr;Athénée de Cyzique;Athénaios de Cyzique
Q11951573;la;Terentius Clemens;Clemens Iurisconsultus
Q11944269;ca;Quint Juli Hilarió;Hilarió|Quint Juli Hilarià
Q11944269;la;Quintus Iulius Hilarianus;Hilarianus|Hilarianus Historicus|Iulius Hilarianus|Julius Hilarianus
Q11944269;it;Quinto Giulio Ilariano;Ilariano
Q11944269;en;Quintus Julius Hilarianus;Hilarianus|Quintus Iulius Hilarianus
Q11944269;de;Quintus Iulius Hilarianus;Hilarianus
Q11942000;la;Plautius;Plautius Iurisconsultus
Q11938592;la;Neoptolemus Parianus;Neoptolemus Grammaticus
Q11938592;fr;Néoptolémos de Parion;Néoptolème de Parion
Q11938592;el;Νεοπτόλεμος ο Παριανός;Νεοπτόλεμος ο Πάριος
Q11922217;de;Florentinus;Florentin
Q11922217;it;Florentino;Fiorentino|Florentinus
Q11922035;la;Philistio Nicaenus;Philistio Mimographus|Philistion Mimographus|Philistion Nicaenus
Q11922035;es;Filistión de Nicea;Filistion de Nicea
Q11919710;la;Scamon Mytilenensis;Scamon Historicus
Q11919710;ca;Escamó;Scamon
Q5414262;uk;Євсигній Антіохійський;Святий Євсігній
Q5022820;la;Callistratus;Callistratus Iurisconsultus|Callistratus Jurisconsultus
Q5022820;ca;Caŀlístrat (jurista);Cal.lístrat (jurista)|Cal•lístrat (jurista)|Caŀlístrat (jurista)
Q3842153;la;Machon;Machon Alexandrinus|Machon Comicus|Machon Corinthius|Machon Sicyonius
Q3842153;es;Macón;Macon
Q3837120;la;Laurentius Novariensis;Laurentius Episcopus Novariensis|Laurentius Episcopus Novarum
Q3837120;it;Lorenzo di Novara;San Lorenzo di Novara
Q3100863;en;Gentian;Gentien
Q2570422;it;Sozione il Peripatetico;Sozione di Alessandria
Q2570422;is;Sótíon;Sotíon
Q2570422;fi;Sotion;Sotion Aleksandrialainen
Q2570422;es;Soción de Alejandría;Socion de Alejandria
Q2570422;en;Sotion;Sotion of Alexandria
Q2570422;la;Sotion Alexandrinus;Sotion|Sotion Biographus
Q2570422;de;Sotion von Alexandria;Sotion
Q2437152;la;Titus Labienus;Labienus Orator
Q2324699;nl;Hierius;Hiério|Hierius (retoricus)
Q2324699;fr;Hiérios;Hierius
Q2324699;en;Hierius;Hierios
Q2324699;de;Hierios;Hierius
Q2036794;la;Timagenes;Timagenes Alexandrinus|Timagenes Historicus
Q2036794;en;Timagenes;Timagenes of Alexandria
Q2036794;de;Timagenes von Alexandria;Timagenes
Q1996241;it;Arignota di Crotone;Arignote di Crotone
Q1996241;he;אריגנוטה;אריגנוטה מסאמוס
Q1996241;en;Arignote;Arignote of Samos
Q1996241;da;Arignote;Ἀριγνώτη
Q1996241;ca;Arignota de Samos;Arignota
Q1862344;nl;Phanocles;Phanocles (dichter)
Q1862344;la;Phanocles;Phanocles Elegiacus|Phanocles Poeta
Q1862344;ca;Fanocles;Phanocles
Q1752691;nl;Agathinus;Agathinos aus Sparta
Q1752691;la;Agathinus;Agathinus Medicus|Claudius Agathinus
Q1752691;de;Agathinos;Agathinos aus Sparta
Q1388785;zh;希伯勒斯;希帕路斯
Q1388785;nl;Hippalus;Hippalos
Q1388785;ja;ヒッパロス;ヒッパロスの風
Q1388785;fr;Hippalos;Hippale|Hippalus
Q1388785;de;Hippalos;Hippalus
Q1346794;de;Ephialtes;Ephialtes von Athen
Q1346794;ca;Efialtes d'Atenes;Efialtes d’Atenes
Q1328244;la;Eleucadius;Eleuchadius|Heleucadius
Q1328244;es;Eleucadio;San Eleucadio
Q1323420;pl;Ekfantides;Ekfantydes|Ekphantides|Kapnias
Q1323420;la;Ecphantides Comicus;Ecphantides
Q1323420;fr;Ecphantide;Ecphantidès|Ekphantides
Q1323420;en;Ekphantides;Ecphantides
Q1316621;ru;Танузий Гемин;Tanusius Geminus
Q1316621;en-us;Tanusius Geminus;Geminos
Q1285522;nl;Hermes;Hermes (-120)|Hermes van Rome
Q1285522;it;Ermete martire;sant'Ermete
Q1285522;fr;Hermès de Rome;saint Hermès
Q1231472;sv;Philostratus the Younger;Philostratus IV|Philostratus of Lemnos
Q1231472;ru;Филострат Младший;Филострат IV|Флавий Филострат Младший
Q1231472;nb;Philostratus the Younger;Philostratus IV|Philostratus of Lemnos
Q1231472;la;Philostratus IV;Philostratus Iunior Sophista|Philostratus Junior Sophista
Q1231472;it;Filostrato il Giovane;Filostrato di Lemno|Filostrato IV
Q1231472;es;Filóstrato el Joven;Filostrato el Joven
Q1231472;en;Philostratus the Younger;Philostratus IV|Philostratus of Lemnos
Q1231472;el;Φιλόστρατος ο Λήμνιος;Φιλόστρατος Δ΄|Φιλόστρατος ο νεώτερος
Q1231472;de;Philostratus Iunior;Philostratus der Jüngere|Philostratus IV.
Q1231472;da;Philostratus the Younger;Philostratus IV|Philostratus of Lemnos
Q1228765;la;Pamphilus;Pamphilus Migmatopoles
Q1228765;it;Panfilo;Panfilo Migmatopole
Q1228765;fr;Pamphilos;Pamphilos Migmatopolès
Q1228765;en;Pamphilus;Pamphilus Migmatopoles
Q1228765;de;Pamphilos;Pamphilos Migmatopoles
Q1226821;he;דיוגנינוס;דיוגניאנוס
Q1226821;la;Diogenianus;Diogenianus Grammaticus|Diogenianus Heracleensis|Diogenianus Paroemiographus
Q1226821;ja;ディオゲニアヌス;ディオゲニアノス
Q1226821;it;Diogeniano;Diogeniano di Eraclea
Q1226821;fr;Diogénien;Diogénianos|Diogénianos d'Héraclée|Diogénien d'Héraclée
Q1226821;es;Diogeniano de Heraclea;Diogeniano
Q1226821;en;Diogenianus;Diogenianus of Heraclea
Q1226821;de;Diogenianos Grammatikos;Diogenianos
Q1226821;ca;Diogenià d'Heraclea;Diogenià de'Heraclea|Diogenià de’Heraclea
Q20102028;la;Theosebeia;Theosebeia Epigrammatica
Q20102028;it;Teosebia;
Q20102028;grc;Θεοσεϐεία;
Q20102028;fr;Théosébie;
Q20102028;es;Teosebia;
Q20102028;en;Theosebia;
Q20102028;de;Theosebeia;
Q20102028;ca;Teosebia;
Q20102028;ast;Teosebia;
Q19999333;nl;Sclerias;Sciras
Q19999333;la;Sciras Comicus;Sciras
Q19999333;fr;Sciras;
Q19999333;ca;Esclèries;Escires
Q19999333;it;Scira;Scleria
Q19999333;de;Skiras;Sklerias
Q19999333;en;Sciras;Sclerias|Skiras of Tarentum
Q16332896;pt-br;Julio Leônidas;
Q16332896;pt;Julio Leônidas;
Q16332896;la;Iulius Leonidas;
Q16332896;it;Giulio Leonida;
Q16332896;fr;Julius Léonidas;
Q16332896;en;Julius Leonidas;
Q16332896;el;Ιούλιος Λεωνίδας;
Q16332896;de;Iulius Leonidas;
Q134929;ca;Píndar;Pindar
Q134929;bs;Pindar;
Q134929;br;Pindaros;
Q134929;bg;Пиндар;
Q134929;be-tarask;Піндар;
Q134929;be;Піндар;
Q134929;az;Pindar;
Q134929;arz;بندار;
Q134929;ar;بندار;پندار
Q134929;an;Pindaro;
Q134929;la;Pindarus;Pindarus Boeotus|Pindarus Lyricus|Pindarus Poeta
Q134929;it;Pindaro;
Q134929;grc;Πίνδαρος;
Q134929;fr;Pindare;
Q134929;pl;Pindar;Pindar z Teb|Pindaros
Q134929;en;Pindar;Dircæan Swan|Pindaros|Pindarus
Q51673;as;মাৰ্ক এণ্ট’নি;
Q51673;tok;jan Maku Antonisu;jan Maku Antoniju|jan Makuwantoniju|jan Makuwantonisu
Q51673;os;Марк Антоний;
Q51673;yue;馬克·安東尼;
Q51673;yo;Mark Antony;
Q51673;xmf;მარკუს ანტონიუსი;
Q51673;wuu;马克·安东尼;
Q51673;war;Marcus Antonius;
Q51673;vi;Marcus Antonius;
Q51673;uz;Antoniy Mark;
Q51673;ur;مارک انتھونی;
Q51673;tt;Марк Антоний;
Q51673;tr;Mark Antony;
Q51673;tl;Marcus Antonius;
Q51673;th;มาร์ค แอนโทนี;
Q51673;tg;Марк Антоний;
Q51673;stq;Marcus Antonius;
Q51673;sr;Марко Антоније;Марко Антонио|Марко Антоније Велики|Маркус Антонијус|Маркус Антонијус Магнус
Q51673;sq;mark antoni;
Q51673;skr;مارک انتھونی;
Q51673;sk;Marcus Antonius;
Q51673;sh;Marko Antonije;
Q51673;sco;Mark Antony;
Q51673;ro;Marcus Antonius;Marc Antoniu
Q51673;ps;مارک آنتوني;
Q51673;pl;Marek Antoniusz;
Q51673;oc;Marc Antòni;
Q51673;nn;Marcus Antonius;
Q51673;nds;Marcus Antonius;
Q51673;nap;Marco Antonio;
Q51673;mt;Marku Antonju;
Q51673;mn;Марк Антони;
Q51673;ml;മാർക്ക് ആന്റണി;മാർക്കസ് അന്റോണിയസ്
Q51673;mk;Марко Антониј;
Q51673;mg;Marko Antonio;
Q51673;lv;Marks Antonijs;
Q51673;lt;Markas Antonijus;
Q51673;ky;Антоний Марк;
Q51673;ko;마르쿠스 안토니우스;
Q51673;kk;Марк Антоний;
Q51673;ka;მარკუს ანტონიუსი;
Q51673;jv;Mark Antony;
Q51673;ja;マルクス・アントニウス;
Q51673;is;Marcus Antonius;
Q51673;io;Marcus Antonius;
Q51673;id;Marcus Antonius;
Q51673;hyw;Մարքոս Անթոնիոս;
Q51673;hy;Մարկոս Անտոնիոս;
Q51673;hu;Marcus Antonius;
Q51673;hr;Marko Antonije;
Q51673;hi;मार्कस आंतोनियस;
Q51673;he;מרקוס אנטוניוס;
Q51673;gsw;Marcus Antonius;
Q51673;gl;Marco Antonio;
Q51673;ga;Marcus Antonius;
Q51673;fy;Markus Antonius;
Q51673;fo;Marcus Antonius;
Q51673;fi;Marcus Antonius;
Q51673;fa;مارکوس آنتونیوس;
Q51673;eu;Marko Antonio;
Q1218107;la;Nicomachus;Nicomachus Alexandrinus|Nicomachus Tragicus|Nicomachus Troadis
Q1218107;it;Nicomaco;Nicomaco di Alessandria|Nicomaco di Alessandria Troade
Q1218107;fr;Nicomachos;Nicomachos d'Alexandrie|Nicomachos d'Alexandrie de Troade|Nicomaque d'Alexandrie|Nicomaque d'Alexandrie de Troade
Q1218107;en;Nicomachus;Nicomachus of Alexandria|Nicomachus of Alexandria Troas|Nicomachus Tragicus|Nicomachus Troadis
Q1218107;de;Nikomachos von Alexandreia;Nikomachos Tragiker
Q974482;zh;亞歷山大大帝傳奇;亞歷山大羅曼史
Q974482;sv;Alexanderromanen;Alexandersagan
Q974482;sl;Aleksandrov roman;Historia Alexandri Magni
Q974482;eu;Roman d´Alexandre;Alexandroren erromantzea
Q974482;be-tarask;Александрыя;Гісторыя Аляксандра Вялікага
Q974482;it;Romanzo di Alessandro;Il romanzo di Alessandro|Romanzo d'Alessandro
Q974482;en;Alexander Romance;Historia Alexandri Magni
Q974482;cy;Hanes Alecsander;Historia Alexandri Magni
Q974482;mk;Александрида;Ru|Александрия (древнерусский роман)
Q939993;pt;Quinto Fábio Máximo Serviliano;Fábio Máximo Serviliano|Quintus Fabius Maximus Servilianus
Q939993;la;Quintus Fabius Maximus Servilianus;Fabius Maximus Servilianus
Q939993;gl;Quinto Fabio Máximo Serviliano;Quintus Fabius Maximus Servilianus
Q939993;es;Quinto Fabio Máximo Serviliano;Quinto Fabio Maximo Serviliano
Q939993;en;Quintus Fabius Maximus Servilianus;Quintus Fabius Maximus Servilianus
Q932936;nl;Eliphius;Elifius van Toul|Eliphius van Rampillon|Eliphius van Toul
Q932936;es;Eliphius von Rampillon;Eliphius
Q932936;de;Eliphius von Rampillon;Sankt Eliphius
Q897499;pt;Dositeu;Dositeanismo
Q897499;ar;دوسيثيوس;دوسيثيوس السامري
Q897499;fr;Dosithée de Samarie;Dosithée|Dosithee|Dosithéos de Samarie
Q783043;la;Axionicus Comicus;Axionicus
Q770394;la;Simmias Rhodius;Simias Rhodius|Simias Rhodius Grammaticus
Q770394;it;Simmia di Rodi;Simia di Rodi
Q770394;fr;Simmias de Rhodes;Simias de Rhodes
Q770394;en;Simmias of Rhodes;Simias of Rhodes
Q733961;el;Πέτρος Γ΄ Αλεξανδρείας;Πέτρος Γ΄ Μογγὸς
Q733961;sk;Peter III.;Peter III. Mongos|Peter Mongos|Petros Mongos
Q733961;cs;Peter III.;Peter III. Mongos|Peter Mongos|Petros Mongos
Q733961;sh;Papa Petar III od Aleksandrije;Petar III od Aleksandrije|Petar Mongus
Q733961;ru;Петр III Монг;Пётр III Монг|Петр Монг|Пётр Монг
Q733961;pt;Pedro III de Alexandria;Mongus|Pedro III Mongo|Pedro III Mongus|Pedro Mongo|Pedro Mongus
Q733961;la;Petrus III Alexandrinus;Petrus Mongus
Q733961;it;Pietro III di Alessandria;Papa Pietro III di Alessandria|Pietro Mongo
Q733961;en;Pope Peter III of Alexandria;Peter Mongo
Q733961;de;Petros III. Mongos;Petros III. von Alexandria|Petros Mongos|Petrus Mongus
Q733961;ca;Pere Monge;Pere III Monjo|Pere Mogge
Q733961;fr;Pierre III d'Alexandrie;Pierre III|Pierre Monge
Q718213;sv;Auxentius av Milano;Ausentius|Ausentius av Milano|Auxentios|Auxentios av Milano|Auxentius|Auxentius av Milan
Q718213;eo;Aŭksencio de Milano;Aŭksencio de Mediolano
Q668225;la;Aristoxenus Selinuntius;Aristoxenus Comicus
Q668225;it;Aristosseno di Selinunte;Aristoxeno di Selinunte
Q668225;fr;Aristoxénos de Sélinonte;Aristoxène de Sélinonte
Q668225;ca;Aristoxen de Selinunt;Aristòxen de Selinunt
Q655381;pt;Epifânio de Pavia;Epifânio de Pávia|Santo Epifânio de Paiva
Q655381;nl;Epiphanius van Pavia;Epifanius van Pavia
Q655381;it;Epifanio di Pavia;Sant'Epifanio di Pavia
Q655381;fr;Épiphane de Pavie;Epiphane de Pavie
Q655381;es;Epifanio de Pavía;Epiphane|Épiphane|Epiphanius
Q552862;zh;埃伊納島的菲利斯庫;伊齊那島的菲利斯庫
Q552862;la;Philiscus Aegineta;Philiscus Aeginensis|Philiscus Tragicus
Q473381;pt-br;Amônio de Atenas;Amonio de Atenas
Q473381;it;Ammonio l'Egiziano;Ammonio il Peripatetico
Q473381;is;Ammoníos frá Aþenu;Ammóníos frá Aþenu|Ammoníus frá Aþenu
Q473381;fr;Ammonios d'Athènes;Ammonios de Lamprae|Ammonius d'Athènes
Q473381;de;Ammonios;Ammonios von Athen
Q473381;ca;Ammoni de Lampres;Ammònios de Lampres
Q473381;ar;أمونيوس أثينا;أمونيوس
Q361357;sh;Tiberije Julije Aleksandar;Tiberius Julius Alexander
Q361357;ru;Тиберий Юлий Александр;Тиберий, Юлий Александр
Q361357;la;Tiberius Iulius Alexander;Tiberius Iulius Alexander iunior|Tiberius Julius Alexander
Q361357;fr;Tiberius Julius Alexander;Tibère Alexandre|Tiberius Alexander
Q361357;en;Tiberius Julius Alexander;Tiberious Julius Alexander|Tiberius Iulius Alexander
Q361357;nl;Tiberius Julius Alexander;Tiberius Iulius Alexander|Tiberius Alexander
Q361357;sv;Tiberius Julius Alexander;Julius Alexander|Tiberius Alexander
Q317089;pt-br;Ésquines;Esquines
Q317089;pt;Ésquines;Esquines
Q317089;la;Aeschines;Æschines|Aeschines Atheniensis|Aeschines Orator
Q317089;fi;Aiskhines;Aeschines|Aischines
Q317089;cs;Aischinés;Aeschines|Aeschines Atheniensis|Aescines|Eschine|Esquines|Αἰσχίνης
Q317089;ca;Èsquines d'Atenes;Èsquines d’Atenes
Q317089;ar;إيسخينيس;ايسخينيس
Q317089;en;Aeschines;Æschines
Q317089;zh-hant;埃斯基涅斯;安提西尼
Q297420;sl;Panetij z Rodosa;Panecij
Q297420;sv;Panaitios;Panaetius
Q297420;it;Panezio;Panezio di Rodi
Q297420;es;Panecio de Rodas;Panecio
Q297420;en;Panaetius;Panaetius of Rhodes
Q297420;cs;Panaitios;Panaetius|Panaitios z Rhodu|Panätius|Panezio
Q297420;bg;Панетий Родоски;Панеций Родоски
Q297420;ru;Панетий Родосский;Панеций|Панетий|Панэтий|Панэтий Родосский|Панэций|Панэций Родосский
Q297420;fi;Panaitios;Panaetius|Panaitius
Q297420;de;Panaitios von Rhodos;Panaetius|Panätios|Panätius|Panäz
Q297420;pl;Panajtios;Panaitios|Panajtios z Rodos
Q297420;nl;Panaetius van Rodos;Panaetius|Panaetius van Rhodos
